Season,Week,Game_Type,Team,Points_Scored,Points_Allowed,Location,Outcome,week,completions,attempts,passing_yards,passing_tds,interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards,fantasy_points,fantasy_points_ppr
2007,8,REG,DET,16.0,7.0,Away,Win,5062,368,588,4214,19,23,51,-337,9,3,5003,1700,203,-26.28596252706246,-30.30581779948308,0,15.16918403907944,167,94,47,8,326,1288,13,14,7,73,-45.148191019332046,0,38,29,8,1,368,0,4214,19,6,2,0,1649,203,294.92186205406045,0,167,94,47,8,0.0,0.0,0.0,0.0,1,758,99,277,0,0,24,37.0,256.0,77,17,362,60,3,2,1,2,0,2,0,0,33,14,-5,18,40,1,107,709,22,12,5,34,13,18,148,72,1628,29,35,4,2,570.0,11.083333333333334,1,4,10,11,3,0,0,1,1,2,0,0,1115,158,91,35,36,0,1,14.8,1,1,0,0,37,68,0,832.0,3010,26,13,5,5,9,36,434,0,2476,922.76,1290.76
2007,8,REG,GB,19.0,13.0,Away,Win,4798,383,578,4463,30,15,19,-127,5,1,4343,2258,210,122.03619479174904,93.16374308541322,0,19.50183159248736,164,77,52,17,388,1597,13,7,3,69,-38.99845562373272,0,35,31,15,4,383,1,4463,30,9,4,2,2252,210,324.7328507759649,0,164,77,52,17,40.0,1.0,0.0082304526748971,1.505761316872428,2,666,120,208,0,0,14,36.0,224.0,77,19,233,73,1,2,0,0,0,0,0,0,0,13,-50,9,76,3,119,1053,13,12,3,25,9,48,496,62,1349,31,39,7,1,566.0,11.8,1,8,10,9,3,0,0,0,1,4,2,0,1134,322,49,48,48,0,0,16.0,1,1,0,0,42,60,2,881.0,2664,18,9,7,11,14,19,113,0,2331,1128.52,1511.52
2007,8,REG,HOU,10.0,35.0,Away,Loss,4527,346,529,3925,24,21,22,-174,9,5,4261,1494,190,40.54824416521235,60.16447629779967,1,20.213517339847407,153,69,40,10,417,1586,12,4,2,96,-18.6574827735958,2,35,27,7,1,346,1,3925,24,10,7,3,1499,190,287.32878854047584,1,153,69,40,10,8.333333333333334,1.0,0.009009009009009,1.5063063063063062,4,654,204,228,0,0,18,31.0,196.0,49,11,75,80,0,2,1,0,1,1,0,0,21,8,-36,14,87,3,114,848,21,5,3,26,17,33,287,74,1961,25,29,3,1,493.0,10.75,1,6,6,7,5,0,0,1,0,2,0,0,928,120,43,40,40,0,0,15.0,1,1,0,0,57,55,0,789.0,2296,24,5,11,3,17,19,151,0,2085,982.1,1328.1
2007,8,REG,IND,31.0,7.0,Away,Win,4763,355,551,4172,32,14,23,-139,5,1,4644,1687,212,143.2993915611405,19.9486701262301,1,22.05011376038233,159,78,53,9,446,1706,19,1,0,119,7.439454651679979,1,47,33,4,0,355,0,4172,32,5,4,0,1523,212,346.2609375256581,1,159,78,53,9,0.0,0.0,0.0,0.0,1,639,221,253,0,0,19,27.0,154.0,52,22,355,64,1,1,1,1,0,0,0,0,0,9,38,15,36,1,73,536,12,2,0,14,5,25,280,53,1157,23,29,6,0,385.0,11.916666666666666,1,14,8,0,0,0,0,1,2,2,1,0,634,244,0,49,51,0,2,15.25,1,1,0,0,24,52,0,771.0,2181,18,5,7,5,13,22,305,1,1776,1162.68,1517.68
2007,8,REG,JAX,24.0,23.0,Away,Win,4841,288,469,3495,28,8,30,-164,5,3,4526,1320,180,102.90469371342137,85.38996250658862,0,15.269707995870716,145,73,44,8,523,2388,18,4,3,127,16.787640689411333,1,68,49,16,6,288,0,3495,28,4,3,0,1320,180,309.1964832307489,0,145,73,44,8,0.0,0.0,0.0,0.0,1,684,86,150,0,0,14,36.0,239.0,66,20,237,66,2,5,0,0,0,0,0,0,0,4,-10,8,77,1,72,575,12,6,1,18,13,32,324,49,1110,21,24,3,0,422.0,10.5,2,9,6,4,0,0,0,0,0,3,0,0,625,136,0,46,48,1,1,15.466666666666669,0,0,0,0,0,54,0,692.0,2249,14,11,9,2,4,28,218,0,1991,1090.1,1378.1
2007,8,REG,MIA,10.0,13.0,Home,Loss,4426,318,558,3319,12,16,40,-269,8,6,4550,1434,162,-60.13173039987204,-139.16117852810544,1,13.476348690833568,134,61,41,3,391,1559,14,10,4,107,-13.539851718583398,1,45,27,9,1,318,0,3319,12,2,1,0,1436,162,250.3058287970941,1,135,61,41,3,0.0,0.0,0.0,0.0,1,664,151,219,0,0,13,30.0,167.0,49,14,160,57,1,3,0,0,0,1,0,0,0,10,-46,8,43,1,86,707,10,16,3,26,13,24,230,79,1552,21,23,2,0,479.0,11.5,0,7,6,7,1,0,0,0,0,2,0,0,752,95,0,26,26,0,0,15.0,0,0,0,0,0,77,0,806.0,3321,10,11,14,6,7,39,387,0,2814,782.5600000000001,1100.56
2007,8,REG,MIN,16.0,23.0,Home,Loss,4635,249,432,2934,12,14,37,-193,4,2,3653,1386,139,-10.41224981709711,-3.5708373589684808,0,20.33971235180908,125,47,25,8,495,2634,22,13,9,130,0.2920627536876203,3,87,64,21,6,249,0,2934,12,4,4,0,1382,139,206.7050786571156,0,124,47,25,8,0.0,0.0,0.0,0.0,1,757,83,199,0,0,20,35.0,267.0,62,17,336,79,6,3,0,0,0,0,0,0,0,10,-28,14,85,2,84,652,18,8,1,26,16,29,242,60,1460,20,24,3,1,456.0,10.5,0,3,6,10,1,0,0,0,0,0,3,0,798,162,48,39,40,1,0,13.0,1,1,0,0,55,81,0,874.0,3561,34,19,4,9,6,43,440,1,2941,880.1600000000001,1129.16
2007,8,REG,NE,52.0,7.0,Home,Win,4660,403,586,4859,50,9,21,-128,4,3,4780,2098,243,246.98797859913552,134.59647971274225,0,24.966664427650787,183,88,57,15,451,1849,17,2,1,124,10.12878691981712,1,42,22,4,3,403,0,4859,50,4,0,0,2072,243,446.7756381064822,0,184,88,57,15,0.0,0.0,0.0,0.0,2,536,220,250,0,0,18,44.0,329.0,84,19,288,75,3,2,0,1,0,0,0,0,0,6,-11,12,70,3,75,669,10,4,2,14,6,33,311,55,1384,21,24,3,0,428.0,11.666666666666666,0,10,8,3,0,0,0,0,1,2,0,0,650,121,0,74,74,0,0,16.0,0,0,0,0,0,44,1,743.0,1821,13,10,6,6,8,14,75,0,1626,1455.16,1858.16
2007,8,REG,NO,31.0,10.0,Away,Win,4840,443,655,4428,28,18,15,-100,8,4,4459,2050,233,52.08376338299006,87.4583774195318,0,16.62933064257723,179,81,47,8,390,1461,14,11,5,93,-34.841084368832895,4,35,20,5,0,443,2,4428,28,4,2,22,2047,233,317.9711510097094,0,179,81,47,8,2.923076923076924,2.0,0.0776224662648797,3.054335726385416,0,660,153,183,0,0,17,32.0,198.0,65,13,267,74,3,3,1,0,0,1,0,0,0,13,-13,10,86,2,64,561,21,5,1,26,12,24,197,71,1513,15,22,6,1,402.0,8.0,0,4,5,4,2,0,0,0,1,1,4,0,565,296,20,42,42,0,0,16.0,0,0,0,0,0,63,0,816.0,2757,20,9,4,4,11,35,335,1,2342,1080.02,1523.02
2007,8,REG,NYG,13.0,10.0,Away,Win,4476,302,543,3376,23,20,28,-222,9,6,4694,1332,167,-55.21984900007209,-117.66093787512987,0,12.940909989463217,141,67,36,6,468,2150,15,11,5,119,1.297350337085744,0,51,35,11,4,302,1,3376,23,2,2,-2,1332,167,259.89790933759014,0,141,67,36,6,0.0,1.0,-0.0066445182724252,1.4953488372093022,1,651,160,214,0,0,16,52.0,332.0,93,15,204,76,3,2,2,0,0,1,0,0,0,12,-7,10,106,2,80,678,19,7,0,26,14,43,319,66,1579,23,27,4,0,505.0,11.333333333333332,1,9,5,8,0,0,0,1,3,0,0,0,770,135,0,40,42,2,0,15.25,0,0,0,0,0,71,1,786.0,2865,25,13,8,5,17,28,173,0,2592,947.64,1249.64
2007,8,REG,NYJ,3.0,13.0,Home,Loss,4473,310,512,3331,15,19,53,-316,6,1,4155,1316,173,-53.01733636214068,-33.240282826587176,1,16.382317970882983,135,61,38,7,446,1701,6,8,2,92,-34.68171445052842,0,44,25,4,1,310,0,3331,15,2,2,0,1316,173,245.73909397906036,1,135,61,38,7,0.0,0.0,0.0,0.0,4,584,273,309,0,0,10,29.0,208.0,60,15,110,70,0,1,0,1,0,0,0,0,24,15,-14,6,17,1,56,450,15,6,0,21,6,20,183,75,1695,29,36,7,0,483.0,11.083333333333332,1,11,10,6,1,0,0,0,2,2,3,0,940,315,0,23,24,0,1,11.0,2,2,0,0,81,71,1,841.0,3063,25,6,12,8,13,32,268,0,2635,802.44,1112.44
2007,8,REG,PHI,23.0,16.0,Away,Win,4597,350,577,4005,24,15,49,-250,8,4,4649,1752,186,20.590508242395103,-49.43061192086499,0,14.968927788300114,150,76,43,11,421,1974,12,3,2,118,7.8961096448568755,0,58,44,17,1,350,1,4005,24,3,2,3,1744,186,315.1277417669477,0,150,76,43,11,4.0,1.0,0.0098360655737704,1.5068852459016393,0,650,111,225,0,0,10,34.0,235.0,51,11,111,65,0,7,0,0,0,0,0,0,0,10,-12,8,12,2,76,612,16,7,1,23,12,42,340,71,1538,24,32,8,0,457.0,10.516666666666667,0,12,10,1,1,0,0,0,0,5,3,0,740,388,0,36,36,0,0,14.0,0,0,0,0,0,73,0,844.0,3066,24,7,9,7,14,36,409,1,2517,1024.1,1374.1
2007,8,REG,PIT,24.0,13.0,Away,Win,4672,283,443,3422,34,14,47,-347,7,3,4363,1209,179,79.31651444614886,95.4261065061926,2,17.5460304582374,146,74,43,7,510,2164,9,7,3,108,-33.64221492649515,0,55,42,16,1,283,0,3422,34,1,0,0,1209,179,322.58869266886177,2,146,74,43,7,0.0,0.0,0.0,0.0,1,556,166,270,0,0,25,36.0,243.0,65,11,234,76,2,4,0,0,0,0,0,0,0,11,-16,14,18,0,76,626,15,6,2,21,8,39,238,53,1145,23,25,2,0,382.0,10.5,0,9,10,4,0,0,0,0,0,1,0,1,744,109,0,44,44,0,0,15.0,1,1,0,0,24,68,0,771.0,2880,28,9,12,2,14,31,266,1,2574,1063.48,1346.48
2007,8,REG,SF,10.0,31.0,Home,Loss,4649,274,514,2685,15,18,54,-362,11,7,4127,1209,140,-166.54829096424083,-112.62666241324108,0,14.627069420900826,111,49,30,4,357,1477,8,10,5,65,-64.12359884580803,0,41,28,9,1,274,1,2685,15,6,2,13,1204,140,182.39584327469947,0,111,49,30,4,0.3076923076923077,1.0,0.0354223433242506,1.5247956403269756,0,754,83,277,0,0,12,31.0,183.0,54,12,138,69,0,3,1,1,0,1,0,0,0,18,-18,9,42,1,90,657,24,11,1,35,16,56,483,73,1702,17,19,2,0,346.0,8.5,1,5,6,5,0,0,0,0,0,0,2,0,579,107,0,22,22,0,0,13.0,0,1,1,0,52,105,0,970.0,4968,42,3,20,13,16,53,402,1,4306,657.6,931.6
2007,8,REG,TB,23.0,24.0,Home,Loss,4716,316,490,3579,18,8,36,-222,2,1,3444,1804,162,35.35325162217989,47.27650937628755,0,22.07447756240426,134,62,41,11,449,1872,15,6,4,98,-31.224372795188387,0,51,32,14,0,316,1,3579,18,6,5,5,1797,162,234.57460679841947,0,134,62,41,11,3.6,1.0,0.0223214285714285,1.515625,1,679,147,207,0,0,26,31.0,196.0,68,17,92,70,1,4,0,0,1,0,0,0,0,6,-14,18,63,1,75,564,12,6,0,18,12,50,338,48,1119,28,33,5,0,516.0,12.0,0,11,11,6,0,0,0,1,0,1,3,0,925,231,0,34,34,0,0,15.0,1,1,0,0,43,77,1,877.0,3382,30,5,13,10,11,38,280,0,2902,928.26,1244.26
2007,8,REG,TEN,13.0,9.0,Home,Win,4963,288,464,3077,9,17,30,-199,5,3,4090,1312,171,-9.509843136964877,33.93511336371942,0,18.12301175640242,135,58,28,7,543,2109,17,11,7,118,-66.69531342364104,0,52,40,11,1,288,0,3077,9,5,3,0,1306,171,236.87321505654492,0,135,58,28,7,0.0,0.0,0.0,0.0,0,609,179,221,0,0,16,39.0,238.0,99,22,358,89,2,6,0,0,2,0,0,0,0,14,-21,12,2,0,94,733,19,12,1,31,16,42,369,52,1121,35,39,4,0,645.0,13.666666666666666,0,10,12,9,4,0,0,2,0,1,1,0,1269,156,0,28,28,0,0,15.0,1,1,0,0,29,73,0,826.0,3060,25,8,11,6,16,31,274,1,2666,773.6800000000001,1061.68
2007,8,REG,WAS,7.0,52.0,Away,Loss,4674,319,525,3622,18,11,28,-159,10,8,4437,1531,192,45.31662437549778,82.81944980578245,2,19.09894318875456,145,75,43,6,499,1872,15,16,9,103,-90.7571875155296,0,51,28,6,0,319,0,3622,18,4,1,0,1529,192,294.7023845332089,2,145,75,43,6,0.0,0.0,0.0,0.0,0,621,190,262,0,0,17,32.0,198.0,58,14,301,83,2,4,2,0,1,1,0,0,24,14,-37,10,21,0,80,680,25,10,3,35,18,40,299,65,1544,29,35,6,0,490.0,11.083333333333334,0,10,8,11,0,0,0,0,2,4,0,0,1020,261,0,29,30,1,0,14.5,2,2,0,0,85,75,0,836.0,3072,23,5,16,7,15,32,202,0,2730,914.28,1233.28
2007,9,REG,ARI,10.0,17.0,Away,Loss,4798,357,591,4220,32,24,24,-163,5,4,5048,1593,210,32.068676141912135,149.96562938723682,0,19.805416077184624,181,86,52,7,402,1450,9,14,2,70,-46.26599723060594,0,23,20,5,0,357,0,4220,32,7,5,0,1588,210,313.77500853726065,0,181,86,52,7,0.0,0.0,0.0,0.0,1,731,111,159,0,0,13,36.0,242.0,62,18,551,68,6,0,0,0,0,0,0,0,33,14,-71,11,48,1,132,1100,17,10,1,27,12,42,395,74,1682,21,30,8,1,448.0,10.166666666666666,2,5,6,5,3,0,0,0,1,1,6,0,733,397,39,47,48,0,1,15.5,2,3,1,0,128,79,1,809.0,3198,21,6,13,7,15,38,500,1,2558,1045.8,1402.8
2007,9,REG,ATL,20.0,16.0,Home,Win,4822,336,556,3573,18,16,46,-270,5,2,3849,1740,161,-83.27421723854167,-57.261079858687545,0,21.329860692412662,133,54,42,6,385,1520,7,5,3,73,-62.71548416630007,0,35,29,11,2,336,1,3573,18,4,3,9,1740,161,239.0951218826117,0,133,54,42,6,4.444444444444445,1.0,0.0452261306532663,1.5316582914572865,0,765,108,124,0,0,16,25.0,146.0,36,16,174,72,0,2,1,0,0,0,0,0,0,7,-20,11,73,1,127,1000,13,4,2,17,8,36,228,73,1781,26,34,7,1,481.0,11.466666666666669,0,9,12,5,0,0,0,1,0,4,2,0,849,312,42,25,25,0,0,14.0,0,0,0,0,0,88,0,842.0,3824,30,5,6,5,31,41,307,0,3417,826.22,1162.22
2007,9,REG,BAL,7.0,38.0,Away,Loss,4575,341,557,3308,13,14,39,-273,12,10,4444,1292,175,-64.58303381421868,0.5069997139728744,0,17.589760501518153,133,50,23,5,446,1797,11,10,7,96,-50.89188799718693,0,53,36,7,1,341,0,3308,13,3,3,0,1292,175,236.28264033820787,0,133,50,23,5,0.0,0.0,0.0,0.0,3,621,176,248,0,0,11,33.0,191.0,66,17,212,92,1,6,0,0,1,0,0,0,53,9,-16,6,10,0,117,918,25,10,0,35,26,35,338,65,1525,27,32,4,1,392.0,8.766666666666666,1,11,7,8,0,0,0,0,0,4,0,0,894,177,50,26,26,0,0,14.0,1,1,0,0,46,78,1,797.0,3397,20,8,7,9,16,38,375,0,2842,788.82,1129.82
2007,9,REG,BUF,33.0,21.0,Home,Win,4728,263,445,2842,12,14,26,-208,5,1,3314,1414,141,-64.801868943197,56.74631545008363,0,16.9021745794171,113,54,33,6,448,1800,8,5,3,91,-38.914256583658506,1,45,33,10,2,263,2,2842,12,4,3,18,1414,141,174.69945476832132,0,113,54,33,6,48.4,2.0,0.0680407801418439,3.0476285460992907,2,660,176,260,0,0,12,23.0,127.0,62,18,193,83,2,2,2,0,0,0,0,0,0,11,-46,12,20,1,86,662,14,6,2,20,7,31,476,70,1448,24,27,3,0,422.0,10.0,0,11,7,4,2,0,0,0,0,2,1,0,791,145,0,24,24,0,0,11.0,1,1,0,0,36,81,0,803.0,3302,30,13,12,3,16,37,196,0,3046,717.88,980.88
2007,9,REG,CAR,7.0,20.0,Away,Loss,4824,285,505,2918,19,17,33,-206,4,1,4143,1307,142,-35.903251680552714,-137.48459314258628,0,16.238054944288145,103,41,28,9,451,1824,7,7,4,85,-49.65980410149553,0,54,32,7,1,285,1,2934,19,7,4,0,1285,142,210.4064383974342,0,104,42,28,9,0.0,1.0,0.0,1.5,0,749,105,195,0,0,18,23.0,177.0,46,14,157,71,1,3,1,0,0,2,0,0,2,12,-47,16,50,1,112,900,17,8,2,25,12,32,269,60,1146,24,28,4,0,459.0,11.133333333333333,2,6,8,6,2,0,0,0,1,3,0,0,853,169,0,27,27,0,0,14.0,1,1,0,0,52,92,0,927.0,4038,22,5,10,5,16,55,579,1,3359,772.52,1057.52
2007,9,REG,CIN,21.0,33.0,Away,Loss,4909,373,575,4130,26,20,17,-119,4,1,5041,1742,213,59.27981372071517,84.20477105893889,0,14.243875951038314,166,87,51,8,416,1556,10,6,3,81,-34.00593330592369,1,30,21,5,1,373,0,4130,26,5,3,0,1742,213,319.7059769306367,0,166,87,51,8,0.0,0.0,0.0,0.0,2,685,74,316,0,0,16,21.0,117.0,73,19,220,82,1,0,1,1,0,0,0,0,19,9,-3,15,109,2,83,625,16,4,1,20,10,27,131,73,1684,31,34,3,0,487.0,13.166666666666666,1,11,13,6,0,0,0,1,0,1,1,0,979,122,0,37,38,0,1,15.0,0,0,0,0,0,59,0,767.0,2437,21,3,10,3,10,33,301,1,2076,1013.8,1386.8
2007,9,REG,CLE,33.0,30.0,Home,Win,4518,305,545,3865,29,20,20,-146,3,1,4294,1631,192,31.51918280273153,-75.74596549104773,2,16.9938963474236,168,88,53,6,439,1901,13,7,4,110,-32.973503828822714,0,55,32,9,2,305,1,3865,29,6,3,2,1631,192,321.38226936884115,2,168,88,53,6,0.5,1.0,0.0074906367041198,1.5052434456928838,3,685,176,231,0,0,11,27.0,178.0,72,17,216,88,1,4,0,0,0,0,0,0,0,8,-14,10,3,0,105,804,15,7,5,22,9,30,405,73,1943,26,30,2,2,517.0,11.966666666666669,2,9,7,7,1,0,0,0,1,0,1,0,873,87,65,42,43,1,0,14.5,2,3,0,1,98,69,0,798.0,2895,22,9,12,6,8,34,308,1,2467,1069.2,1374.2
2007,9,REG,DAL,38.0,17.0,Away,Win,4926,342,531,4290,36,19,26,-187,7,1,4378,1734,217,137.29859963298358,72.2029551125712,0,17.330360921308365,188,78,56,11,417,1743,14,2,1,83,-16.293863038821204,0,45,35,12,2,342,0,4290,36,4,2,0,1734,217,362.2982449061546,0,188,78,56,11,0.0,0.0,0.0,0.0,1,686,66,242,0,0,20,46.0,319.0,82,19,331,85,2,2,0,0,0,1,0,0,68,14,-1,10,30,1,98,777,12,7,0,19,5,26,227,61,1358,26,31,4,1,533.0,11.833333333333334,0,10,7,7,2,0,0,1,0,0,3,0,907,179,23,53,53,0,0,14.0,1,1,0,0,53,63,0,862.0,2970,17,6,6,7,9,35,406,1,2424,1178.9,1520.9
2007,9,REG,DEN,7.0,44.0,Away,Loss,4751,326,515,3759,21,15,32,-175,5,3,4147,1662,187,41.24951360376586,36.78111404895123,0,16.24258337425572,164,78,42,7,429,1957,10,12,4,96,-23.997723518824603,0,54,39,18,3,326,0,3759,21,6,4,0,1655,187,284.7356881981926,0,165,78,41,7,0.0,0.0,0.0,0.0,1,705,90,202,0,0,21,31.0,193.0,40,14,105,71,0,2,0,1,0,0,0,0,18,15,-31,15,68,2,82,570,20,10,1,30,14,23,209,58,1293,27,31,4,0,536.0,13.35,0,11,6,9,1,0,0,0,0,3,1,0,909,186,0,33,33,0,0,13.0,4,4,0,0,144,58,2,925.0,2630,17,7,11,6,3,31,334,2,2176,945.96,1271.96
2007,9,REG,DET,44.0,7.0,Home,Win,5062,368,588,4214,19,23,51,-337,9,3,5003,1700,203,-26.28596252706246,-30.30581779948308,0,15.16918403907944,167,94,47,8,326,1288,13,14,7,73,-45.148191019332046,0,38,29,8,1,368,0,4214,19,6,2,0,1649,203,294.92186205406045,0,167,94,47,8,0.0,0.0,0.0,0.0,1,758,99,277,0,0,24,37.0,256.0,77,17,362,60,3,2,1,2,0,2,0,0,33,14,-5,18,40,1,107,709,22,12,5,34,13,18,148,72,1628,29,35,4,2,570.0,11.083333333333334,1,4,10,11,3,0,0,1,1,2,0,0,1115,158,91,35,36,0,1,14.8,1,1,0,0,37,68,0,832.0,3010,26,13,5,5,9,36,434,0,2476,922.76,1290.76
2007,9,REG,GB,33.0,22.0,Away,Win,4798,383,578,4463,30,15,19,-127,5,1,4343,2258,210,122.03619479174904,93.16374308541322,0,19.50183159248736,164,77,52,17,388,1597,13,7,3,69,-38.99845562373272,0,35,31,15,4,383,1,4463,30,9,4,2,2252,210,324.7328507759649,0,164,77,52,17,40.0,1.0,0.0082304526748971,1.505761316872428,2,666,120,208,0,0,14,36.0,224.0,77,19,233,73,1,2,0,0,0,0,0,0,0,13,-50,9,76,3,119,1053,13,12,3,25,9,48,496,62,1349,31,39,7,1,566.0,11.8,1,8,10,9,3,0,0,0,1,4,2,0,1134,322,49,48,48,0,0,16.0,1,1,0,0,42,60,2,881.0,2664,18,9,7,11,14,19,113,0,2331,1128.52,1511.52
2007,9,REG,HOU,24.0,17.0,Away,Win,4527,346,529,3925,24,21,22,-174,9,5,4261,1494,190,40.54824416521235,60.16447629779967,1,20.213517339847407,153,69,40,10,417,1586,12,4,2,96,-18.6574827735958,2,35,27,7,1,346,1,3925,24,10,7,3,1499,190,287.32878854047584,1,153,69,40,10,8.333333333333334,1.0,0.009009009009009,1.5063063063063062,4,654,204,228,0,0,18,31.0,196.0,49,11,75,80,0,2,1,0,1,1,0,0,21,8,-36,14,87,3,114,848,21,5,3,26,17,33,287,74,1961,25,29,3,1,493.0,10.75,1,6,6,7,5,0,0,1,0,2,0,0,928,120,43,40,40,0,0,15.0,1,1,0,0,57,55,0,789.0,2296,24,5,11,3,17,19,151,0,2085,982.1,1328.1
2007,9,REG,IND,20.0,24.0,Home,Loss,4763,355,551,4172,32,14,23,-139,5,1,4644,1687,212,143.2993915611405,19.9486701262301,1,22.05011376038233,159,78,53,9,446,1706,19,1,0,119,7.439454651679979,1,47,33,4,0,355,0,4172,32,5,4,0,1523,212,346.2609375256581,1,159,78,53,9,0.0,0.0,0.0,0.0,1,639,221,253,0,0,19,27.0,154.0,52,22,355,64,1,1,1,1,0,0,0,0,0,9,38,15,36,1,73,536,12,2,0,14,5,25,280,53,1157,23,29,6,0,385.0,11.916666666666666,1,14,8,0,0,0,0,1,2,2,1,0,634,244,0,49,51,0,2,15.25,1,1,0,0,24,52,0,771.0,2181,18,5,7,5,13,22,305,1,1776,1162.68,1517.68
2007,9,REG,JAX,24.0,41.0,Away,Loss,4841,288,469,3495,28,8,30,-164,5,3,4526,1320,180,102.90469371342137,85.38996250658862,0,15.269707995870716,145,73,44,8,523,2388,18,4,3,127,16.787640689411333,1,68,49,16,6,288,0,3495,28,4,3,0,1320,180,309.1964832307489,0,145,73,44,8,0.0,0.0,0.0,0.0,1,684,86,150,0,0,14,36.0,239.0,66,20,237,66,2,5,0,0,0,0,0,0,0,4,-10,8,77,1,72,575,12,6,1,18,13,32,324,49,1110,21,24,3,0,422.0,10.5,2,9,6,4,0,0,0,0,0,3,0,0,625,136,0,46,48,1,1,15.466666666666669,0,0,0,0,0,54,0,692.0,2249,14,11,9,2,4,28,218,0,1991,1090.1,1378.1
2007,9,REG,KC,22.0,33.0,Home,Loss,4763,335,563,3525,17,20,54,-344,9,6,4375,1542,171,-66.9544889185658,23.60849118124113,0,19.722751915343377,155,74,40,2,384,1248,6,2,1,66,-65.4687584052769,1,21,10,5,1,335,0,3525,17,5,3,0,1497,171,251.36550336374367,0,155,74,39,2,0.0,0.0,0.0,0.0,0,695,136,178,0,0,13,37.0,252.0,59,14,142,71,0,3,0,1,0,0,0,0,0,7,-9,8,50,1,98,682,18,4,3,22,13,41,302,67,1286,19,27,7,1,465.0,9.25,0,4,9,6,0,0,0,0,4,2,1,0,675,265,48,21,21,0,0,13.0,0,0,0,0,0,95,1,920.0,4323,27,5,12,9,19,50,391,1,3752,766.3000000000001,1101.3
2007,9,REG,MIN,35.0,17.0,Home,Win,4635,249,432,2934,12,14,37,-193,4,2,3653,1386,139,-10.41224981709711,-3.5708373589684808,0,20.33971235180908,125,47,25,8,495,2634,22,13,9,130,0.2920627536876203,3,87,64,21,6,249,0,2934,12,4,4,0,1382,139,206.7050786571156,0,124,47,25,8,0.0,0.0,0.0,0.0,1,757,83,199,0,0,20,35.0,267.0,62,17,336,79,6,3,0,0,0,0,0,0,0,10,-28,14,85,2,84,652,18,8,1,26,16,29,242,60,1460,20,24,3,1,456.0,10.5,0,3,6,10,1,0,0,0,0,0,3,0,798,162,48,39,40,1,0,13.0,1,1,0,0,55,81,0,874.0,3561,34,19,4,9,6,43,440,1,2941,880.1600000000001,1129.16
2007,9,REG,NE,24.0,20.0,Away,Win,4660,403,586,4859,50,9,21,-128,4,3,4780,2098,243,246.98797859913552,134.59647971274225,0,24.966664427650787,183,88,57,15,451,1849,17,2,1,124,10.12878691981712,1,42,22,4,3,403,0,4859,50,4,0,0,2072,243,446.7756381064822,0,184,88,57,15,0.0,0.0,0.0,0.0,2,536,220,250,0,0,18,44.0,329.0,84,19,288,75,3,2,0,1,0,0,0,0,0,6,-11,12,70,3,75,669,10,4,2,14,6,33,311,55,1384,21,24,3,0,428.0,11.666666666666666,0,10,8,3,0,0,0,0,1,2,0,0,650,121,0,74,74,0,0,16.0,0,0,0,0,0,44,1,743.0,1821,13,10,6,6,8,14,75,0,1626,1455.16,1858.16
